"Houston, TX",US Department of Justice,Human Resources Officer,"$104,898 - $136,370 a year",4.1
"Sugar Land, TX",Fort Bend Independent School District,ADMINISTRATIVE ASSISTANT I (238 DAYS) (2020-2021),,4.0
"Houston, TX 77002 (Downtown area)",US Department of State,"Student Trainee (Passport): Pathways Internship Experience Program (IEP) GS-07 Houston, TX","$49,730 - $64,644 a year",4.2
"Houston, TX",HEB,Customer Service Assistant,$9.50 an hour,4.3
"Houston, TX",Memorial Hermann Health System,Operating Room Attendant,,4.4
"Houston, TX",University of Houston,Community Health Worker I (College of Medicine),$15.02 - $19.15 an hour,4.3
"College Station, TX",HEB,Grocery Night Stocker - PT,$17.80 an hour,4.3
,"Commercial Beverage Concepts, LLC",Warehouse Financial Analyst,"$110,000 - $120,000 a year",
,EMPC,Quality Control Specialist,$20 - $35 an hour,
,Texas Professional Group,Entry Level Medical Office Billing Assistant - Remote Work Available,$11 - $20 an hour,
,Action Behavior Centers,Clinic Operations Manager,"$70,000 - $80,000 a year",4.3
,Federal Bureau of Investigation,Special Agent,"$62,556 - $80,721 a year",4.3
,Texas Professional Group,Entry Level Medical Office Billing Assistant - Remote Work Available,$11 - $20 an hour,
"Houston, TX 77001",Liberty Mutual Insurance,Remote Inside Sales Representative,"$55,000 - $70,000 a year",3.6
"Beaumont, TX",PepsiCo,Warehouse Person (Loader)(Part-time/Nights),$18.20 an hour,3.8
"Houston, TX",Houston Methodist,Health Screener - FT - Day Shift,,4.2
"Houston, TX 77029 (Pleasantville Area area)",Anheuser-Busch,Glass Specialist - Longhorn,$21.87 an hour,3.8
"Houston, TX 77095",Sprinkler Warehouse,Warehouse Picker,$14 - $17 an hour,3.1
"Huntsville, TX",Promark Research Corporation,Work from home Telephone Interviewer,,3.0
"Houston, TX",SERJobs - Unidos,Entry Level Banking Position,$14 - $20 an hour,
"Houston, TX",Dollar Store 20738,Stocker and cashier,,
"Houston, TX 77042 (Westchase area)",Abrams Technical Services,Gas Pipeline Controller Level I,$29 - $31 an hour,3.5
"Houston, TX","City of Houston, TX",BARC Customer Service Representative,$18.27 - $19.71 an hour,3.8
,"Commercial Beverage Concepts, LLC",Warehouse Financial Analyst,"$110,000 - $120,000 a year",
,EMPC,Quality Control Specialist,$20 - $35 an hour,
,Federal Bureau of Investigation,Special Agent,"$62,556 - $80,721 a year",4.3
,U.S. Customs and Border Protection,Border Patrol Agent,,4.1
"Houston, TX 77022 (Independence Heights area)",Dept of Family & Protectve Svc,Administrative Assistant II,"$2,194 - $3,446 a month",3.4
"Pasadena, TX",Kinder Morgan,Terminal Operator,,3.5
"Houston, TX","Dane Street, LLC",Remote Claims Quality Analyst (10:30am - 7:00pm EST),$18 - $20 an hour,2.2
"Houston, TX 77002 (Downtown area)",Foreclosures Daily,Front Desk Receptionist,,
"Houston, TX 77002 (Washington Avenue Coalition - Memorial Park area)","City of Houston, TX",CUSTOMER SERVICE REPRESENTATIVE III/OPS,"$40,914 a year",3.8
"Houston, TX",Continuity Marketing Inc,Communications Assistant,"$53,000 a year",
"Houston, TX",Sheldon Independent School District,Office Clerk/Receptionist - High School,"$22,676 - $31,987 a year",3.7
"Houston, TX 77014",Burgmeier Insurance Group,Benefits Specialist,"$55,000 - $85,000 a year",
"Houston, TX 77047 (Central Southwest area)",EMPC,Quality Control Specialist,$20 - $35 an hour,
"Houston, TX 77007 (Washington Avenue Coalition - Memorial Park area)",TARGET,Guest Advocate (Cashier or Front of Store Attendant),,3.6
,GEORGIA-PACIFIC,PLYWOOD TRAINEE,,3.4
,U.S. Customs and Border Protection,Border Patrol Agent,,4.1
,Texas Professional Group,Entry Level Medical Office Billing Assistant - Remote Work Available,$11 - $20 an hour,
,Action Behavior Centers,Clinic Operations Manager,"$70,000 - $80,000 a year",4.3
,Federal Bureau of Investigation,Special Agent,"$62,556 - $80,721 a year",4.3
,Strategic Financial Solutions,Account Resolution Specialist,,3.7
,FedEx Ground PH US,Package Handler- Warehouse,Up to $14.75 an hour,3.5
,GEICO,Customer Service Representative,,3.5
,Distribution Company,Screen Printer,$12 - $15 an hour,
"Buffalo, NY 14228",NINJA Nation - Aflac,Insurance Agent - Training Provided & Flexible Schedule,"$40,000 - $80,000 a year",
"Buffalo, NY",PepsiCo,Warehouse Person (Loader) FT/Nights,$19.45 an hour,3.8
"Buffalo, NY 14207",General Motors,Production Worker,$16.67 an hour,4.1
"Buffalo, NY",ALDI,Part-Time Stocker,$14.70 an hour,3.4
"Buffalo, NY",Panera Bread,Restaurant Team Member - Cashier,,3.5
"Buffalo, NY 14203",Kaleida Health,Patient Care Assistant,,3.6
"Buffalo, NY 14210 (South Ellicott area)",Undergrounds Coffee House and Roastery,Barista,$12.50 - $20.50 an hour,
"Buffalo, NY",Erie County Medical Center Corporation,ENTRY SCREENER,,3.9
"Buffalo, NY",INFUSEmedia,Remote Content Writer,"Up to $1,000 a month",
"Buffalo, NY",PetSmart,Early Morning Stocker,,3.5
,U.S. Customs and Border Protection,Border Patrol Agent,,4.1
,Allied Universal,Security Officer Operations Center (SOC) Financial Institution,$16 an hour,3.3
,Distribution Company,Screen Printer,$12 - $15 an hour,
,Waveguide Solutions LLC,Fiber Optic Splice Technician,,2.7
,Seal & Design Inc.,Maintenance Assistant,,3.6
,"Buffalo Biodiesel, Inc.",Filing/Data Entry Clerk Full Time $17-$20/hr,$17 - $20 an hour,1.8
,Improved Data Services LLC,Collection Representative,"$40,000 - $150,000 a year",
"Buffalo, NY",Windsong Radiology Group,Temperature Taker (Full Time/Temporary),,3.1
"Buffalo, NY",HireIn Cloud,General Warehouse Worker,$15 - $34 an hour,
"Buffalo, NY 14263 (South Ellicott area)",Roswell Park Comprehensive Cancer Center,Administrative Assistant II,"$48,728 a year",4.0
"Depew, NY 14043",Harlequin Distribution Center,CSR - Customer Service Representative,$14 - $16 an hour,
"Lancaster, NY",Amazon HVH,Warehouse Team Member,,3.6
"Buffalo, NY",ALDI,Full-Time Manager Trainee,"$51,470 - $72,060 a year",3.4
"Buffalo, NY",ALDI,Full-Time Store Associate,$14.70 an hour,3.4
"Buffalo, NY 14213 (Front Park area)","7-Eleven, Inc.",Store Employee,,3.6
"Buffalo, NY 14209 (Delaware-West Ferry area)",Buffalo Community Healthcare Center,Front Desk Attendant,,
"Buffalo, NY",PepsiCo,Merchandiser - Full-Time/Days,$19.07 an hour,3.8
,Allwel,Behavior Health - Multiple positions,$25 - $55 an hour,3.7
,GEICO,Customer Service Representative,,3.5
,GEICO,Customer Service Representative,,3.5
,Jamestown Advanced Products,Maintanence Technician,,
,Simmers Crane Design & Services,Project Manager,"$45,000 - $70,000 a year",3.1
,GEICO,Inside Sales Representative,,3.5
"Buffalo, NY 14211 (Schiller Park area)",Pone Rheumatology PLLC,Administrative Assistant,$18 an hour,
"Albion, NY",US Department of Agriculture,County Program Technician,"$31,208 - $56,222 a year",4.1
"Buffalo, NY",US Department of Health And Human Services,Consumer Safety Officer,"$44,836 - $58,283 a year",4.1
"Buffalo, NY 14220 (South Park area)",Spectrum,Customer Service Support Virtual Hiring Event,$17.25 an hour,3.4
"Orchard Park, NY 14127",Southtowns Dental Associates of WNY/ Dr. Nicholas...,Front office Business Administrator,$17 - $23 an hour,
"Buffalo, NY 14216 (North Delaware area)",TARGET,Guest Advocate (Cashier or Front of Store Attendant),,3.6
"Buffalo, NY 14225",DICK'S Sporting Goods,Retail Sales Associate (All positions),,3.5
"Buffalo, NY",ALDI,Part-Time Cashier,$14.70 an hour,3.4
"Buffalo, NY 14203 (Tifft area)",Natural Heritage Trust,Ladders to the Outdoors Program Coordinator,"$50,000 a year",
"Buffalo, NY",Prior Aviation Services,Airline Fueler,,5.0
,"Allegiant Capital Recovery, LLC",Debt Collector,$11 - $16 an hour,
,Distribution Company,Screen Printer,$12 - $15 an hour,
,U.S. Customs and Border Protection,Border Patrol Agent,,4.1
,Simmers Crane Design & Services,Project Manager,"$45,000 - $70,000 a year",3.1
,GEICO,Customer Service Representative,,3.5
,GEICO,Inside Sales Representative,,3.5
"Buffalo, NY 14203 (Medical Park area)",Kevin Guest House,Events & Marketing Associate,"$38,000 - $46,085 a year",
"Buffalo, NY 14225",Trinity Medical WNY,"Temporary Health Screener (Full-Time, Part-Time, Per-Diem Opportunities!)",,
"Buffalo, NY 14220 (Tifft area)",Tesla,HR Business Partner,,3.5
"Buffalo, NY",CHS,Transporter Central Transportation MHB,,3.6
"Lockport, NY",NY STATE ELECTRIC & GAS C,Meter Reader,,
"Buffalo, NY 14225",ZARA,"Sales, Cashier and Stockroom Associates",,3.8
"Buffalo, NY 14263 (South Ellicott area)",Roswell Park Comprehensive Cancer Center,Patient Transport Aide,"$29,589 a year",4.0
"Buffalo, NY",Bath & Body Works,Sales Associate-ELMWOOD PLAZA,,3.9
"Buffalo, NY",ALDI,Seasonal Stocker,$14.70 an hour,3.4
"Buffalo, NY 14202 (Central Business District area)",Conversion Monster,Remote Customer Service Agent/Real Estate Assistant,$15 - $17 an hour,4.4
,Distribution Company,Screen Printer,$12 - $15 an hour,
,U.S. Customs and Border Protection,Border Patrol Agent,,4.1
,FedEx Ground PH US,Package Handler- Warehouse,Up to $14.75 an hour,3.5
"Buffalo, NY 14224",RentPrep,Background Screener,$15 an hour,
"Buffalo, NY 14203",Kaleida Health,Patient Support Associate,,3.6
"Akron, NY 14001",Arrowhead Golf Club,General Manager,"$61,000 - $91,000 a year",
"Buffalo, NY 14207",Terracon,Driller/Exploration Team Member I,,3.3
"Buffalo, NY",ALDI,Part-Time Store Associate,$14.70 an hour,3.4
"Buffalo, NY",GEICO,Customer Service Representative,,3.5
"Buffalo, NY 14214 (Starin Central area)",Buffalo United Charter School,Office Administrator at Buffalo United Charter Academy,,2.5
"Cheektowaga, NY 14225",Sam's Club,Member Support,,3.6
"Buffalo, NY",Bath & Body Works,Sales Associate-WALDEN GALLERIA I,,3.9
"Buffalo, NY",Mango Social Co.,Social Media Content Creator,$10 an hour,
,Distribution Company,Screen Printer,$12 - $15 an hour,
,Jamestown Advanced Products,Maintanence Technician,,
,Strategic Financial Solutions,Account Resolution Specialist,,3.7
,FedEx Ground PH US,Package Handler- Warehouse,Up to $14.75 an hour,3.5
,U.S. Customs and Border Protection,Border Patrol Agent,,4.1
,GEICO,Customer Service Representative,,3.5
"Buffalo, NY 14220 (Tifft area)",Tesla,Contract Recruiter (High Volume),,3.5
"Buffalo, NY 14202 (Central Business District area)",The Soft Wave,Content Writer,,
"Buffalo, NY",CENTIVO,Claims Examiner,,
"Cheektowaga, NY 14225",Brink's Incorporated,Cash Transport Guard,,3.4
"Blasdell, NY 14219",FedEx Ground PH US,Package Handler- Warehouse,Up to $14.75 an hour,3.5
"Buffalo, NY 14263 (South Ellicott area)",Roswell Park Comprehensive Cancer Center,Training Coordinator,"$50,722 a year",4.0
"Buffalo, NY",Rite Aid,Pharmacy Technician-in-Training,,3.5
"Buffalo, NY 14210 (Valley area)",Honeywell,Human Resource Manager,,3.8
"Buffalo, NY",Northrop Grumman,Assoc Suply Chn Subcntrct Spec,,4.0
"Buffalo, NY 14221",Pro-Esthetics Dental Laboratory,Delivery Courier,$12.50 - $14.00 an hour,
,Distribution Company,Screen Printer,$12 - $15 an hour,
,GEICO,Customer Service Representative,,3.5
,Strategic Financial Solutions,Account Resolution Specialist,,3.7
,FedEx Ground PH US,Package Handler- Warehouse,Up to $14.75 an hour,3.5
,U.S. Customs and Border Protection,Border Patrol Agent,,4.1
"Williamsville, NY 14221",Wegmans Food Markets,Cashier,,4.2
"Buffalo, NY",Buffalo's Best Opticians,Office Staff,$12 - $16 an hour,
"Buffalo, NY","Safetec of America, Inc",Manufacturing Opportunities!,,3.2
"Buffalo, NY 14220 (Tifft area)",Tesla,Materials Planner-Spares,,3.5
"Buffalo, NY",Catholic Health,Food Service Attendant,$12 - $18 an hour,
"Buffalo, NY",Extended Stay America,Front Desk Agent,,3.2
"Buffalo, NY 14225","Mirion Technologies (Canberra), Inc",Project Coordinator,"$40,000 - $60,000 a year",
"Depew, NY 14043",Windsong Radiology Group,Temperature Taker,,3.1
"Buffalo, NY",Unifrax,Line Operator,,3.4
"Buffalo, NY 14203 (Central Business District area)","NCAComp, Inc.",Adjuster Trainee,,
,"PCB Piezotronics, Inc.",HCD Technician I,,3.4
,U.S. Customs and Border Protection,Border Patrol Agent,,4.1
,Six Flags Darien Lake,Park Services Host/Ess,,3.8
,Six Flags Darien Lake,Life Guard,,3.8
,Simmers Crane Design & Services,Project Manager,"$45,000 - $70,000 a year",3.1
,Strategic Financial Solutions,Account Resolution Specialist,,3.7
,FedEx Ground PH US,Package Handler- Warehouse,Up to $14.75 an hour,3.5
"Orchard Park, NY 14127",Eagle Ridge Kennel,Kennel Position,,
"Buffalo, NY",GEICO,Insurance Claims Representative,,3.5
"Cheektowaga, NY 14225",The Cheesecake Factory,Host,,3.9
"Orchard Park, NY 14127",Precision Abrasives,Operations Specialist,$19 - $23 an hour,3.6
"Lockport, NY 14094",New York Beer Project,Brewery / Gastropub Manager,"$55,000 - $65,000 a year",
"Lancaster, NY 14043",Tim Hortons,Team Member,$14.00 - $14.50 an hour,3.7
"Buffalo, NY 14202 (Allen area)",ZeptoMetrix Corporation,Associate Molecular Biologist,,3.3
"Buffalo, NY 14202 (Allen area)",Fat Bob's Smokehouse,BOB'S HOSPITALITY MEMBER - Bar Focus,$15 - $20 an hour,3.7
"Buffalo, NY",Allied Universal,Security Operations Manager,,3.3
"Buffalo, NY 14203",Kaleida Health,Environmental Service Aide,,3.6
,GEICO,Customer Service Representative,,3.5
,U.S. Customs and Border Protection,Border Patrol Agent,,4.1
,Six Flags Darien Lake,Life Guard,,3.8
,Strategic Financial Solutions,Account Resolution Specialist,,3.7
,Allied Universal,Security Officer Operations Center (SOC) Financial Institution,$16 an hour,3.3
,FedEx Ground PH US,Package Handler- Warehouse,Up to $14.75 an hour,3.5
,FedEx Ground Careers US,Maintenance Tech I - IV (Specialist),,3.5
"Buffalo, NY",Buffalo Olmsted Parks Conservancy,Arboretum Curator,"$50,000 - $70,000 a year",
"Buffalo, NY 14216 (Park Meadow area)",Pet Supplies Plus,Store Team Member (Cashier/Stocker/Animal Care),,3.5
"Cheektowaga, NY",Rainbow USA,Sales Associate/Stock,,3.4
"Buffalo, NY 14202 (Central Business District area)",Starbucks,"barista - Store# 07448, 235 DELAWARE AVENUE",,4.0
"Buffalo, NY 14222 (Albright area)",Buffalo Local Pizzeria,Sub Maker,$13 - $15 an hour,
"Buffalo, NY 14263 (South Ellicott area)",Roswell Park Comprehensive Cancer Center,Programmer/Analyst Trainee I,"$53,568 a year",4.0
"Buffalo, NY 14222 (Forest area)",SUNY Buffalo State,Office Assistant 1 (Keyboarding),$14.96 an hour,4.1
"Buffalo, NY 14226",Zamias Services Inc,Seasonal part time/ full time Grounds Maintenance,$14 - $16 an hour,3.2
"Niagara Falls, NY 14301",United States Postal Service,CITY CARRIER ASSISTANT,$17.29 an hour,3.5
"Buffalo, NY",Kelley Bros. LLC,Operations Manager,,
,U.S. Customs and Border Protection,Border Patrol Agent,,4.1
,Simmers Crane Design & Services,Project Manager,"$45,000 - $70,000 a year",3.1
,LGM Transport,Marketing Manager,$13 - $15 an hour,
,Allied Universal,Security Officer Operations Center (SOC) Financial Institution,$16 an hour,3.3
,FedEx Ground PH US,Package Handler- Warehouse,Up to $14.75 an hour,3.5
"Buffalo, NY 14225",KLW Group,Real Estate Appraisal: Research Assistant,$15 - $18 an hour,
"Buffalo, NY 14201 (Allen area)",Allen Burger Venture,FOH Team Member,$11.80 an hour,
"Buffalo, NY 14211 (MLK Park area)",Focus Workforce Management,Authorized Temperature Checker-3rd Shift,$15 - $16 an hour,3.1
"Buffalo, NY 14201 (Lakeview area)",McDonald's,Crew,,3.5
"Buffalo, NY 14263 (South Ellicott area)",Roswell Park Comprehensive Cancer Center,Executive Secretary,"$41,130 a year",4.0
"Buffalo, NY 14216 (North Park area)",Lexington Cooperative Market,Team Member,$12.90 - $18.40 an hour,3.4
"Buffalo, NY",The J. M. Smucker Company,Manufacturing Production Technician,$18.61 an hour,3.8
"Buffalo, NY 14201 (Lakeview area)",Right Brother Aviation,Forester,,
"Buffalo, NY 14260",University at Buffalo,Admissions Counselor,"$48,201 a year",4.3
"West Seneca, NY",UNITED PARCEL SERVICE,Warehouse Worker - Package Handler,,3.8
,Distribution Company,Screen Printer,$12 - $15 an hour,
,GEICO,Customer Service Representative,,3.5
,Allied Universal,Security Officer Operations Center (SOC) Financial Institution,$16 an hour,3.3
,FedEx Ground PH US,Package Handler- Warehouse,Up to $14.75 an hour,3.5
,U.S. Customs and Border Protection,Border Patrol Agent,,4.1
,Texas Professional Group,Entry Level Medical Office Billing Assistant - Remote Work Available,$11 - $20 an hour,
,CyberTex Institute of Technology,IT Networking Instructor - Austin Campus,,
,Confidential,Dental Front Office,"$46,000 - $61,000 a year",
,South Branch Pet & Bird Clinic,Full-Time Veterinarian Receptionist,,
,UNITED PARCEL SERVICE,Warehouse Worker - Package Handler,,3.8
,Action Behavior Centers,Revenue Cycle Analyst,,4.3
"Austin, TX",HEB,Austin 03 - In Store Shopper - Curbside,$16.40 an hour,4.3
"Austin, TX 78744 (Southeast area)",FedEx Ground PH US,Package Handler- Warehouse,,3.5
"Austin, TX",HEB,Austin 31 - Checker,$16.40 an hour,4.3
"Austin, TX 78741 (Parker Lane area)",NINJA Nation - Aflac,Insurance Agent - Training Provided & Flexible Schedule,"$40,000 - $80,000 a year",
"Austin, TX",eBay Inc.,eBay Customers Support Payments Teammate Austin,$18.50 an hour,3.9
"Austin, TX",eBay Inc.,eBay Call Center Payments Representative,$18.50 an hour,3.9
"Austin, TX 78701 (Downtown area)",Travis County,Park Ranger Cadet (Park Police Officer Cadet),"$42,382 - $52,978 a year",3.7
"Austin, TX",PepsiCo,Warehouse Person (Loader)(FT/Evenings/SEASONAL),$19 an hour,3.8
"Austin, TX 78702 (Rosewood area)",PelotonU,"College Completion Coach, Innovation Team","$45,000 - $60,000 a year",
"Austin, TX 78703",The Fast and The Furriest Pet Care,Dog walker,$13 - $16 an hour,
,U.S. Customs and Border Protection,Border Patrol Agent,,4.1
,"Avanath Capital, LLC",Maintenance Technician,,2.6
,Texas Professional Group,Entry Level Medical Office Billing Assistant - Remote Work Available,$11 - $20 an hour,
,Elemetal,Operations Manager,"$54,000 - $55,000 a year",
,Hill Country Mental Health and Developmental Disabilities Centers,IDD Service Coordinator- Multiple Locations,$15.86 an hour,
,Cleanscapes Inc.,Austin - Construction Crew Member,,
,"Westar Alamo Land Surveyors, LLC",Survey Party Chief,,
,Grayco Partners,Leasing Professional,,
,Shoppa's Farm Supply,Service Clerk,,2.5
"Austin, TX",US Department of the Treasury,Contact Representative *Seasonal*,$17.05 - $22.17 an hour,4.0
"Austin, TX 78701 (Downtown area)",Texas Department of Agriculture,Human Resources Generalist - Food and Nutrition Division,"$4,600 - $5,000 a month",3.6
"Austin, TX",HEB,Austin 03 - Overnight Stocker - Grocery,$18.30 an hour,4.3
"Austin, TX 78754",United States Postal Service,MAIL HANDLER ASSISTANT,$16.55 an hour,3.5
